STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
       5705;2018012607;   10;   1.9; 310;eor
       5705;2018012608;   10;   2.2; 320;eor
       5705;2018012609;   10;   2.0; 330;eor
       5705;2018012610;   10;   2.3; 340;eor
       5705;2018012611;   10;   2.3; 340;eor
       5705;2018012612;   10;   2.2; 330;eor
       5705;2018012613;   10;   2.5; 350;eor
       5705;2018012614;   10;   2.1;  10;eor
       5705;2018012615;   10;   1.5; 350;eor
       5705;2018012616;   10;   1.6;  20;eor
       5705;2018012617;   10;   1.6; 360;eor
       5705;2018012618;   10;   2.4;  30;eor
       5705;2018012619;   10;   2.0;  30;eor
       5705;2018012620;   10;   1.7; 360;eor
       5705;2018012621;   10;   1.9; 340;eor
       5705;2018012622;   10;   1.7; 350;eor
       5705;2018012623;   10;   1.7; 360;eor
       5705;2018012700;   10;   2.0; 360;eor
       5705;2018012701;   10;   2.1; 350;eor
       5705;2018012702;   10;   2.0; 350;eor
       5705;2018012703;   10;   2.0; 350;eor
       5705;2018012704;   10;   2.2; 350;eor
       5705;2018012705;   10;   2.8; 360;eor
       5705;2018012706;   10;   1.2; 350;eor
       5705;2018012707;   10;   2.3; 350;eor
       5705;2018012708;   10;   1.6; 340;eor
       5705;2018012709;   10;   1.6; 340;eor
       5705;2018012710;   10;   1.2;  10;eor
       5705;2018012711;   10;   1.2; 320;eor
       5705;2018012712;   10;   1.5; 310;eor
       5705;2018012713;   10;   1.3; 160;eor
       5705;2018012714;   10;   2.0; 180;eor
       5705;2018012715;   10;   2.7; 210;eor
       5705;2018012716;   10;   2.8; 230;eor
       5705;2018012717;   10;   3.2; 240;eor
       5705;2018012718;   10;   2.8; 250;eor
       5705;2018012719;   10;   4.0; 250;eor
       5705;2018012720;   10;   4.4; 270;eor
       5705;2018012721;   10;   3.9; 240;eor
       5705;2018012722;   10;   4.2; 250;eor
       5705;2018012723;   10;   3.8; 250;eor
       5705;2018012800;   10;   4.8; 250;eor
       5705;2018012801;   10;   5.4; 260;eor
       5705;2018012802;   10;   6.2; 270;eor
       5705;2018012803;   10;   5.9; 270;eor
       5705;2018012804;   10;   6.8; 270;eor
       5705;2018012805;   10;   7.2; 270;eor
       5705;2018012806;   10;   6.5; 280;eor
       5705;2018012807;   10;   6.6; 270;eor
       5705;2018012808;   10;   4.9; 270;eor
       5705;2018012809;   10;   4.9; 270;eor
       5705;2018012810;   10;   5.2; 270;eor
       5705;2018012811;   10;   6.6; 260;eor
       5705;2018012812;   10;   6.5; 270;eor
       5705;2018012813;   10;   5.9; 270;eor
       5705;2018012814;   10;   5.9; 270;eor
       5705;2018012815;   10;   5.7; 270;eor
       5705;2018012816;   10;   5.4; 260;eor
       5705;2018012817;   10;   5.5; 250;eor
       5705;2018012818;   10;   6.3; 260;eor
       5705;2018012819;   10;   5.9; 280;eor
       5705;2018012820;   10;   4.7; 270;eor
       5705;2018012821;   10;   4.1; 260;eor
       5705;2018012822;   10;   4.2; 260;eor
       5705;2018012823;   10;   5.4; 270;eor
       5705;2018012900;   10;   5.7; 280;eor
       5705;2018012901;   10;   6.1; 280;eor
       5705;2018012902;   10;   7.1; 290;eor
       5705;2018012903;   10;   4.5; 270;eor
       5705;2018012904;   10;   4.4; 260;eor
       5705;2018012905;   10;   4.4; 260;eor
       5705;2018012906;   10;   3.9; 250;eor
       5705;2018012907;   10;   4.3; 260;eor
       5705;2018012908;   10;   4.1; 240;eor
       5705;2018012909;   10;   4.6; 250;eor
       5705;2018012910;   10;   6.2; 270;eor
       5705;2018012911;   10;   4.8; 270;eor
       5705;2018012912;   10;   5.3; 280;eor
       5705;2018012913;   10;   6.7; 280;eor
       5705;2018012914;   10;   6.3; 280;eor
       5705;2018012915;   10;   6.4; 270;eor
       5705;2018012916;   10;   5.1; 270;eor
       5705;2018012917;   10;   7.5; 280;eor
       5705;2018012918;   10;   8.2; 280;eor
       5705;2018012919;   10;   8.6; 290;eor
       5705;2018012920;   10;   9.0; 280;eor
       5705;2018012921;   10;   7.7; 280;eor
       5705;2018012922;   10;   8.7; 280;eor
       5705;2018012923;   10;   8.2; 280;eor
       5705;2018013000;   10;   8.7; 290;eor
       5705;2018013001;   10;   7.3; 310;eor
       5705;2018013002;   10;   5.4; 310;eor
       5705;2018013003;   10;   3.5; 310;eor
       5705;2018013004;   10;   3.2; 320;eor
       5705;2018013005;   10;   2.9; 320;eor
       5705;2018013006;   10;   2.5; 330;eor
       5705;2018013007;   10;   1.9; 300;eor
       5705;2018013008;   10;   2.3; 290;eor
       5705;2018013009;   10;   2.1; 300;eor
       5705;2018013010;   10;   2.0; 270;eor
       5705;2018013011;   10;   2.3; 270;eor
       5705;2018013012;   10;   3.3; 290;eor
       5705;2018013013;   10;   4.4; 300;eor
       5705;2018013014;   10;   5.4; 290;eor
       5705;2018013015;   10;   3.0; 290;eor
       5705;2018013016;   10;   2.1; 300;eor
       5705;2018013017;   10;   3.3; 320;eor
       5705;2018013018;   10;   1.6; 290;eor
       5705;2018013019;   10;   1.3; 190;eor
       5705;2018013020;   10;   1.7; 220;eor
       5705;2018013021;   10;   2.3; 170;eor
       5705;2018013022;   10;   2.1; 160;eor
       5705;2018013023;   10;   1.3; 190;eor
       5705;2018013100;   10;   2.3; 180;eor
       5705;2018013101;   10;   2.6; 230;eor
       5705;2018013102;   10;   2.8; 220;eor
       5705;2018013103;   10;   3.3; 240;eor
       5705;2018013104;   10;   3.6; 230;eor
       5705;2018013105;   10;   3.4; 210;eor
       5705;2018013106;   10;   4.8; 240;eor
       5705;2018013107;   10;   6.3; 250;eor
       5705;2018013108;   10;   8.0; 260;eor
       5705;2018013109;   10;   7.6; 260;eor
       5705;2018013110;   10;   8.2; 260;eor
       5705;2018013111;   10;   9.2; 260;eor
       5705;2018013112;   10;   9.4; 260;eor
       5705;2018013113;   10;   7.3; 250;eor
       5705;2018013114;   10;   7.1; 250;eor
       5705;2018013115;   10;   7.0; 250;eor
       5705;2018013116;   10;   7.4; 260;eor
       5705;2018013117;   10;   7.0; 260;eor
       5705;2018013118;   10;   8.0; 260;eor
       5705;2018013119;   10;   8.7; 260;eor
       5705;2018013120;   10;   6.8; 250;eor
       5705;2018013121;   10;   7.5; 260;eor
       5705;2018013122;   10;   8.0; 260;eor
       5705;2018013123;   10;   6.5; 260;eor
       5705;2018020100;   10;   6.3; 270;eor
       5705;2018020101;   10;   5.0; 290;eor
       5705;2018020102;   10;   4.4; 280;eor
       5705;2018020103;   10;   4.5; 280;eor
       5705;2018020104;   10;   4.8; 280;eor
       5705;2018020105;   10;   3.8; 280;eor
       5705;2018020106;   10;   2.8; 270;eor
       5705;2018020107;   10;   2.2; 280;eor
       5705;2018020108;   10;   2.6; 280;eor
       5705;2018020109;   10;   1.9; 240;eor
       5705;2018020110;   10;   2.6; 250;eor
       5705;2018020111;   10;   3.5; 270;eor
       5705;2018020112;   10;   4.2; 280;eor
       5705;2018020113;   10;   4.8; 250;eor
       5705;2018020114;   10;   5.8; 250;eor
       5705;2018020115;   10;   3.8; 240;eor
       5705;2018020116;   10;   3.5; 260;eor
       5705;2018020117;   10;   4.8; 230;eor
       5705;2018020118;   10;   5.4; 240;eor
       5705;2018020119;   10;   5.2; 240;eor
       5705;2018020120;   10;   3.8; 220;eor
       5705;2018020121;   10;   5.3; 240;eor
       5705;2018020122;   10;   4.3; 260;eor
       5705;2018020123;   10;   3.8; 260;eor
       5705;2018020200;   10;   3.5; 270;eor
       5705;2018020201;   10;   2.7; 250;eor
       5705;2018020202;   10;   2.7; 240;eor
       5705;2018020203;   10;   3.1; 240;eor
       5705;2018020204;   10;   2.5; 220;eor
       5705;2018020205;   10;   2.5; 240;eor
       5705;2018020206;   10;   3.8; 250;eor
       5705;2018020207;   10;   4.9; 250;eor
       5705;2018020208;   10;   4.8; 250;eor
       5705;2018020209;   10;   5.1; 250;eor
       5705;2018020210;   10;   6.4; 240;eor
       5705;2018020211;   10;   7.6; 250;eor
       5705;2018020212;   10;   6.7; 260;eor
       5705;2018020213;   10;   6.1; 250;eor
       5705;2018020214;   10;   5.1; 250;eor
       5705;2018020215;   10;   6.5; 250;eor
       5705;2018020216;   10;   6.2; 250;eor
       5705;2018020217;   10;   7.2; 250;eor
       5705;2018020218;   10;   5.6; 260;eor
       5705;2018020219;   10;   4.1; 260;eor
       5705;2018020220;   10;   3.9; 260;eor
       5705;2018020221;   10;   4.9; 270;eor
       5705;2018020222;   10;   4.4; 270;eor
       5705;2018020223;   10;   4.9; 280;eor
       5705;2018020300;   10;   3.7; 280;eor
       5705;2018020301;   10;   2.3; 250;eor
       5705;2018020302;   10;   3.0; 250;eor
       5705;2018020303;   10;   2.7; 290;eor
       5705;2018020304;   10;   0.7; 220;eor
       5705;2018020305;   10;   1.9; 290;eor
       5705;2018020306;   10;   1.5; 240;eor
       5705;2018020307;   10;   2.3; 300;eor
       5705;2018020308;   10;   1.4; 240;eor
       5705;2018020309;   10;   1.6; 270;eor
       5705;2018020310;   10;   1.3; 330;eor
       5705;2018020311;   10;   1.8; 280;eor
       5705;2018020312;   10;   2.5; 280;eor
       5705;2018020313;   10;   4.1; 300;eor
       5705;2018020314;   10;   4.5; 300;eor
       5705;2018020315;   10;   3.1; 310;eor
       5705;2018020316;   10;   2.7; 300;eor
       5705;2018020317;   10;   2.1; 300;eor
       5705;2018020318;   10;   1.4; 250;eor
       5705;2018020319;   10;   1.8; 270;eor
       5705;2018020320;   10;   1.8; 230;eor
       5705;2018020321;   10;   2.1; 180;eor
       5705;2018020322;   10;   2.2; 180;eor
       5705;2018020323;   10;   1.8; 180;eor
       5705;2018020400;   10;   1.6; 190;eor
       5705;2018020401;   10;   0.9; 260;eor
       5705;2018020402;   10;   0.7; 240;eor
       5705;2018020403;   10;   1.4; 170;eor
       5705;2018020404;   10;   1.9; 180;eor
       5705;2018020405;   10;   2.3; 180;eor
       5705;2018020406;   10;   1.7; 190;eor
       5705;2018020407;   10;   0.9; 210;eor
       5705;2018020408;   10;   1.3; 200;eor
       5705;2018020409;   10;   0.8; 230;eor
       5705;2018020410;   10;   0.3; 250;eor
       5705;2018020411;   10;   1.8;  20;eor
       5705;2018020412;   10;   3.0;  40;eor
       5705;2018020413;   10;   3.2;  40;eor
       5705;2018020414;   10;   2.8;  50;eor
       5705;2018020415;   10;   2.6;  60;eor
       5705;2018020416;   10;   3.1;  60;eor
       5705;2018020417;   10;   3.7;  60;eor
       5705;2018020418;   10;   4.4;  60;eor
       5705;2018020419;   10;   4.5;  70;eor
       5705;2018020420;   10;   5.0;  80;eor
       5705;2018020421;   10;   5.3;  70;eor
       5705;2018020422;   10;   3.5;  70;eor
       5705;2018020423;   10;   3.6;  70;eor
       5705;2018020500;   10;   2.9;  60;eor
       5705;2018020501;   10;   2.8;  60;eor
       5705;2018020502;   10;   2.7;  60;eor
       5705;2018020503;   10;   2.8;  60;eor
       5705;2018020504;   10;   2.4;  50;eor
       5705;2018020505;   10;   3.2;  60;eor
       5705;2018020506;   10;   3.9;  60;eor
       5705;2018020507;   10;   3.2;  60;eor
       5705;2018020508;   10;   3.5;  50;eor
       5705;2018020509;   10;   2.3;  60;eor
       5705;2018020510;   10;   2.8;  60;eor
       5705;2018020511;   10;   4.5;  60;eor
       5705;2018020512;   10;   4.4;  70;eor
       5705;2018020513;   10;   5.5;  80;eor
       5705;2018020514;   10;   5.1;  70;eor
       5705;2018020515;   10;   5.4;  70;eor
       5705;2018020516;   10;   6.1;  80;eor
       5705;2018020517;   10;   5.0;  70;eor
       5705;2018020518;   10;   4.8;  60;eor
       5705;2018020519;   10;   4.5;  80;eor
       5705;2018020520;   10;   3.9;  70;eor
       5705;2018020521;   10;   2.9;  70;eor
       5705;2018020522;   10;   3.2;  60;eor
       5705;2018020523;   10;   3.4;  70;eor
       5705;2018020600;   10;   2.4;  60;eor
       5705;2018020601;   10;   1.4;  70;eor
       5705;2018020602;   10;   1.9;  70;eor
       5705;2018020603;   10;   2.9;  70;eor
       5705;2018020604;   10;   2.3;  70;eor
       5705;2018020605;   10;   3.1;  70;eor
       5705;2018020606;   10;   2.3;  70;eor
       5705;2018020607;   10;   3.3;  70;eor
       5705;2018020608;   10;   3.4;  80;eor
       5705;2018020609;   10;   3.8;  80;eor
       5705;2018020610;   10;   3.9;  90;eor
       5705;2018020611;   10;   3.9; 100;eor
       5705;2018020612;   10;   5.4; 110;eor
       5705;2018020613;   10;   4.6; 110;eor
       5705;2018020614;   10;   3.8;  90;eor
       5705;2018020615;   10;   3.3;  70;eor
       5705;2018020616;   10;   3.3;  70;eor
       5705;2018020617;   10;   3.3;  60;eor
       5705;2018020618;   10;   2.9;  70;eor
       5705;2018020619;   10;   1.7;  60;eor
       5705;2018020620;   10;   2.1;  80;eor
       5705;2018020621;   10;   1.8;  70;eor
       5705;2018020622;   10;   2.7;  80;eor
       5705;2018020623;   10;   2.2;  70;eor
       5705;2018020700;   10;   2.8;  80;eor
       5705;2018020701;   10;   2.1;  80;eor
       5705;2018020702;   10;   1.5;  70;eor
       5705;2018020703;   10;   1.5;  40;eor
       5705;2018020704;   10;   1.5;  60;eor
       5705;2018020705;   10;   1.7;  60;eor
       5705;2018020706;   10;   2.5;  40;eor
       5705;2018020707;   10;   2.0;  30;eor
       5705;2018020708;   10;   1.2; 360;eor
       5705;2018020709;   10;   0.5;  40;eor
       5705;2018020710;   10;   1.0; 150;eor
       5705;2018020711;   10;   1.8;  90;eor
       5705;2018020712;   10;   2.4;  70;eor
       5705;2018020713;   10;   2.1;  80;eor
       5705;2018020714;   10;   2.4; 100;eor
       5705;2018020715;   10;   1.5; 120;eor
       5705;2018020716;   10;   1.1;  80;eor
       5705;2018020717;   10;   0.6; 210;eor
       5705;2018020718;   10;   0.7; 170;eor
       5705;2018020719;   10;   0.5; 280;eor
       5705;2018020720;   10;   0.4; 230;eor
       5705;2018020721;   10;   0.6;  70;eor
       5705;2018020722;   10;   1.6;  60;eor
       5705;2018020723;   10;   2.5;  60;eor
       5705;2018020800;   10;   2.6;  60;eor
       5705;2018020801;   10;   2.4;  50;eor
       5705;2018020802;   10;   2.5;  50;eor
       5705;2018020803;   10;   2.0;  30;eor
       5705;2018020804;   10;   1.5;  20;eor
       5705;2018020805;   10;   0.9;  20;eor
       5705;2018020806;   10;   1.1; 340;eor
       5705;2018020807;   10;   1.1; 360;eor
       5705;2018020808;   10;   1.5; 360;eor
       5705;2018020809;   10;   1.0;  20;eor
       5705;2018020810;   10;   1.5;  20;eor
       5705;2018020811;   10;   1.0;  20;eor
       5705;2018020812;   10;   1.6; 130;eor
       5705;2018020813;   10;   1.9; 110;eor
       5705;2018020814;   10;   1.5;  50;eor
       5705;2018020815;   10;   2.4; 110;eor
       5705;2018020816;   10;   2.6; 110;eor
       5705;2018020817;   10;   2.3;  90;eor
       5705;2018020818;   10;   1.7;  70;eor
       5705;2018020819;   10;   1.1; 160;eor
       5705;2018020820;   10;   0.9; 200;eor
       5705;2018020821;   10;   0.7; 200;eor
       5705;2018020822;   10;   0.6; 170;eor
       5705;2018020823;   10;   0.8; 180;eor
       5705;2018020900;   10;   1.3; 160;eor
       5705;2018020901;   10;   1.0; 160;eor
       5705;2018020902;   10;   0.4; 170;eor
       5705;2018020903;   10;   0.3; 260;eor
       5705;2018020904;   10;   0.2; 230;eor
       5705;2018020905;   10;   0.0;   0;eor
       5705;2018020906;   10;   0.2;  70;eor
       5705;2018020907;   10;   0.5; 170;eor
       5705;2018020908;   10;   0.9; 160;eor
       5705;2018020909;   10;   0.8; 120;eor
       5705;2018020910;   10;   0.6; 160;eor
       5705;2018020911;   10;   0.8; 150;eor
       5705;2018020912;   10;   1.5; 170;eor
       5705;2018020913;   10;   3.0; 170;eor
       5705;2018020914;   10;   4.0; 190;eor
       5705;2018020915;   10;   2.4; 210;eor
       5705;2018020916;   10;   1.9; 200;eor
       5705;2018020917;   10;   2.4; 190;eor
       5705;2018020918;   10;   2.9; 200;eor
       5705;2018020919;   10;   3.1; 210;eor
       5705;2018020920;   10;   1.4; 190;eor
       5705;2018020921;   10;   0.9;  60;eor
       5705;2018020922;   10;   1.1;  50;eor
       5705;2018020923;   10;   1.5; 100;eor
       5705;2018021000;   10;   1.7;  80;eor
       5705;2018021001;   10;   1.3; 110;eor
       5705;2018021002;   10;   0.7; 110;eor
       5705;2018021003;   10;   0.9;  70;eor
       5705;2018021004;   10;   0.5;  70;eor
       5705;2018021005;   10;   0.6; 150;eor
       5705;2018021006;   10;   0.7; 190;eor
       5705;2018021007;   10;   1.1; 160;eor
       5705;2018021008;   10;   1.5; 190;eor
       5705;2018021009;   10;   2.6; 170;eor
       5705;2018021010;   10;   1.8; 200;eor
       5705;2018021011;   10;   2.6; 220;eor
       5705;2018021012;   10;   3.5; 250;eor
       5705;2018021013;   10;   3.6; 270;eor
       5705;2018021014;   10;   3.8; 290;eor
       5705;2018021015;   10;   3.1; 300;eor
       5705;2018021016;   10;   2.9; 300;eor
       5705;2018021017;   10;   3.3; 270;eor
       5705;2018021018;   10;   2.6; 290;eor
       5705;2018021019;   10;   2.8; 250;eor
       5705;2018021020;   10;   4.8; 250;eor
       5705;2018021021;   10;   4.7; 250;eor
       5705;2018021022;   10;   4.0; 260;eor
       5705;2018021023;   10;   2.4; 250;eor
       5705;2018021100;   10;   2.3; 240;eor
       5705;2018021101;   10;   4.2; 260;eor
       5705;2018021102;   10;   4.2; 250;eor
       5705;2018021103;   10;   5.0; 250;eor
       5705;2018021104;   10;   4.3; 250;eor
       5705;2018021105;   10;   3.9; 230;eor
       5705;2018021106;   10;   4.0; 210;eor
       5705;2018021107;   10;   4.6; 210;eor
       5705;2018021108;   10;   4.9; 210;eor
       5705;2018021109;   10;   5.5; 210;eor
       5705;2018021110;   10;   5.3; 220;eor
       5705;2018021111;   10;   5.5; 230;eor
       5705;2018021112;   10;   5.2; 240;eor
       5705;2018021113;   10;   6.2; 260;eor
       5705;2018021114;   10;   7.2; 270;eor
       5705;2018021115;   10;   6.1; 260;eor
